# Written by the BoltzWann module of the Wannier90 code.
# [(Electrical conductivity * Seebeck coefficient) in SI units, i.e. in Ampere/m/K]
# Mu(eV) Temp(K) (Sigma*S)_xx (Sigma*S)_xy (Sigma*S)_yy (Sigma*S)_xz (Sigma*S)_yz (Sigma*S)_zz
  -1.980000000       135.0000000     -0.3236805932      -1.107211924      -1.045117226      0.4612451003       1.211347432     -0.3429160965    
  -1.980000000       140.0000000     -0.3937542949      -1.034863530      -1.067635439      0.3866928161       1.174318857     -0.4037542672    
  -1.980000000       145.0000000     -0.4557490245     -0.9681270890      -1.085257687      0.3190648489       1.137201120     -0.4588501642    
  -1.980000000       150.0000000     -0.5111735818     -0.9065205472      -1.099376802      0.2578436039       1.100554039     -0.5093414942    
  -1.980000000       155.0000000     -0.5614003791     -0.8496027421      -1.111237514      0.2025485030       1.064810631     -0.5562674809    
  -1.980000000       160.0000000     -0.6076519389     -0.7969719990      -1.121925203      0.1527315916       1.030296055     -0.6005553785    
  -1.980000000       165.0000000     -0.6509970051     -0.7482638899      -1.132364529      0.1079742230      0.9972448562     -0.6430152054    
  -1.980000000       170.0000000     -0.6923534072     -0.7031485456      -1.143324848      0.6788452224E-01  0.9658163794     -0.6843403711    
  -1.980000000       175.0000000     -0.7324954762     -0.6613277828      -1.155430007      0.3209540608E-01  0.9361083292     -0.7251123703    
  -1.980000000       180.0000000     -0.7720643395     -0.6225322163      -1.169170761      0.2629950150E-03  0.9081685468     -0.7658081333    
  -1.980000000       185.0000000     -0.8115798514     -0.5865184653      -1.184918531     -0.2793470534E-01  0.8820051215     -0.8068089671    
  -1.980000000       190.0000000     -0.8514532460     -0.5530665156      -1.202939556     -0.5279893965E-01  0.8575949856     -0.8484102948    
  -1.980000000       195.0000000     -0.8919998659     -0.5219772759      -1.223408825     -0.7461121703E-01  0.8348911512     -0.8908316199    
  -1.980000000       200.0000000     -0.9334515175     -0.4930703407      -1.246423354     -0.9363424644E-01  0.8138287505     -0.9342263134    
  -1.980000000       205.0000000     -0.9759681569     -0.4661819650      -1.272014537     -0.1101128219      0.7943300315     -0.9786909494    
  -1.980000000       210.0000000      -1.019648727     -0.4411632425      -1.300159444     -0.1242746760      0.7763084530      -1.024274019    
  -1.980000000       215.0000000      -1.064541045     -0.4178784785      -1.330790978     -0.1363313122      0.7596720093      -1.070983921    
  -1.980000000       220.0000000      -1.110650713     -0.3962037431      -1.363806904     -0.1464788232      0.7443259001      -1.118796183    
  -1.980000000       225.0000000      -1.157949037     -0.3760255898      -1.399077773     -0.1548986955      0.7301746486      -1.167659909    
  -1.980000000       230.0000000      -1.206380022     -0.3572399236      -1.436453807     -0.1617586034      0.7171237583      -1.217503468    
  -1.980000000       235.0000000      -1.255866456     -0.3397510051      -1.475770818     -0.1672131876      0.7050809846      -1.268239468    
  -1.980000000       240.0000000      -1.306315188     -0.3234705743      -1.516855243     -0.1714048196      0.6939572893      -1.319769048    
  -1.980000000       245.0000000      -1.357621641     -0.3083170816      -1.559528384     -0.1744643472      0.6836675335      -1.371985567    
  -1.980000000       250.0000000      -1.409673643     -0.2942150141      -1.603609935     -0.1765118194      0.6741309582      -1.424777720    
  -1.980000000       255.0000000      -1.462354648     -0.2810943046      -1.648920878     -0.1776571881      0.6652714926      -1.478032150    
  -1.980000000       260.0000000      -1.515546418     -0.2688898134      -1.695285832     -0.1780009855      0.6570179241      -1.531635621    
  -1.980000000       265.0000000      -1.569131219     -0.2575408749      -1.742534911     -0.1776349736      0.6493039589      -1.585476782    
  -1.980000000       270.0000000      -1.622993600     -0.2469908984      -1.790505170     -0.1766427661      0.6420681972      -1.639447585    
  -1.980000000       275.0000000      -1.677021812     -0.2371870188      -1.839041697     -0.1751004207      0.6352540407      -1.693444406    
  -1.980000000       280.0000000      -1.731108910     -0.2280797873      -1.887998393     -0.1730770024      0.6288095517      -1.747368900    
  -1.980000000       285.0000000      -1.785153579     -0.2196229002      -1.937238495     -0.1706351152      0.6226872737      -1.801128623    
  -1.980000000       290.0000000      -1.839060742     -0.2117729575      -1.986634894     -0.1678314058      0.6168440267      -1.854637478    
  -1.980000000       295.0000000      -1.892741962     -0.2044892494      -2.036070256     -0.1647170356      0.6112406847      -1.907815986    
  -1.980000000       300.0000000      -1.946115691     -0.1977335654      -2.085437009     -0.1613381248      0.6058419428      -1.960591428    
  -1.980000000       305.0000000      -1.999107374     -0.1914700239      -2.134637205     -0.1577361673      0.6006160790      -2.012897871    
  -1.980000000       310.0000000      -2.051649452     -0.1856649190      -2.183582288     -0.1539484186      0.5955347165      -2.064676104    
  -1.980000000       315.0000000      -2.103681265     -0.1802865814      -2.232192788     -0.1500082569      0.5905725871      -2.115873502    
  -1.980000000       320.0000000      -2.155148889     -0.1753052533      -2.280397952     -0.1459455180      0.5857073022      -2.166443823    
  -1.980000000       325.0000000      -2.206004915     -0.1706929731      -2.328135344     -0.1417868075      0.5809191297      -2.216346969    
  -1.980000000       330.0000000      -2.256208181     -0.1664234709      -2.375350405     -0.1375557883      0.5761907804      -2.265548704    
  -1.980000000       335.0000000      -2.305723479     -0.1624720709      -2.421996000     -0.1332734469      0.5715072042      -2.314020354    
  -1.980000000       340.0000000      -2.354521232     -0.1588156023      -2.468031954     -0.1289583397      0.5668553969      -2.361738485    
  -1.980000000       345.0000000      -2.402577161     -0.1554323157      -2.513424586     -0.1246268184      0.5622242179      -2.408684574    
  -1.980000000       350.0000000      -2.449871943     -0.1523018052      -2.558146244     -0.1202932390      0.5576042184      -2.454844675    
  -1.980000000       355.0000000      -2.496390867     -0.1494049359      -2.602174851     -0.1159701521      0.5529874815      -2.500209085    
  -1.980000000       360.0000000      -2.542123493     -0.1467237749      -2.645493464     -0.1116684788      0.5483674720      -2.544772013    
  -1.980000000       365.0000000      -2.587063313     -0.1442415268      -2.688089844     -0.1073976709      0.5437388979      -2.588531261    
  -1.980000000       370.0000000      -2.631207426     -0.1419424728      -2.729956044     -0.1031658576      0.5390975808      -2.631487908    
  -1.980000000       375.0000000      -2.674556223     -0.1398119125      -2.771088020     -0.9897998001E-01  0.5344403372      -2.673646013    
  -1.980000000       380.0000000      -2.717113077     -0.1378361094      -2.811485256     -0.9484591292E-01  0.5297648682      -2.715012323    
  -1.980000000       385.0000000      -2.758884061     -0.1360022381      -2.851150416     -0.9076857669E-01  0.5250696586      -2.755596000    
  -1.980000000       390.0000000      -2.799877667     -0.1342983349      -2.890089007     -0.8675203857E-01  0.5203538842      -2.795408362    
  -1.980000000       395.0000000      -2.840104547     -0.1327132506      -2.928309075     -0.8279960499E-01  0.5156173265      -2.834462641    
  -1.980000000       400.0000000      -2.879577272     -0.1312366050      -2.965820909     -0.7891390528E-01  0.5108602958      -2.872773745    
  -1.970000000       100.0000000       4.292978098      -1.340763117       3.317390657     -0.6838976906       1.144798811       3.835986467    
  -1.970000000       105.0000000       3.836238552      -1.320968971       2.976134036     -0.5914020821       1.126671051       3.534547292    
  -1.970000000       110.0000000       3.407494978      -1.295236549       2.646889105     -0.5158100775       1.103414609       3.238649874    
  -1.970000000       115.0000000       3.007707869      -1.265072403       2.332209256     -0.4546772817       1.076562763       2.951407920    
  -1.970000000       120.0000000       2.637054082      -1.231716256       2.033910831     -0.4058385951       1.047313579       2.675097287    
  -1.970000000       125.0000000       2.295111209      -1.196173414       1.753163875     -0.3673838604       1.016601788       2.411301112    
  -1.970000000       130.0000000       1.981009385      -1.159249246       1.490588724     -0.3376351146      0.9851552107       2.161035127    
  -1.970000000       135.0000000       1.693555418      -1.121582072       1.246351248     -0.3151251334      0.9535387689       1.924855703    
  -1.970000000       140.0000000       1.431333360      -1.083672725       1.020252071     -0.2985771481      0.9221887212       1.702952532    
  -1.970000000       145.0000000       1.192785132      -1.045910161      0.8118070494     -0.2868857197      0.8914392793       1.495227521    
  -1.970000000       150.0000000      0.9762743787      -1.008593100      0.6203177471     -0.2790987961      0.8615433459       1.301361386    
  -1.970000000       155.0000000      0.7801363053     -0.9719479911      0.4449316550     -0.2744009862      0.8326887394       1.120869333    
  -1.970000000       160.0000000      0.6027159141     -0.9361437247      0.2846925593     -0.2720980772      0.8050109601      0.9531471454    
  -1.970000000       165.0000000      0.4423967153     -0.9013035699      0.1385818444     -0.2716027985      0.7786033082      0.7975089382    
  -1.970000000       170.0000000      0.2976216845     -0.8675147762      0.5551709579E-02 -0.2724218197      0.7535249696      0.6532177384    
  -1.970000000       175.0000000      0.1669079665     -0.8348362541     -0.1154486513     -0.2741439493      0.7298075328      0.5195099434    
  -1.970000000       180.0000000      0.4885658816E-01 -0.8033046887     -0.2254528800     -0.2764294851      0.7074602893      0.3956146092    
  -1.970000000       185.0000000     -0.5784177331E-01 -0.7729393868     -0.3254623301     -0.2790006573      0.6864745801      0.2807684042    
  -1.970000000       190.0000000     -0.1544040985     -0.7437461115     -0.4164351202     -0.2816330948      0.6668273880      0.1742269635    
  -1.970000000       195.0000000     -0.2419546989     -0.7157201076     -0.4992785952     -0.2841482413      0.6484843262      0.7527327566E-01
  -1.970000000       200.0000000     -0.3215266761     -0.6888484885     -0.5748445345     -0.2864066474      0.6314021372     -0.1677635383E-01
  -1.970000000       205.0000000     -0.3940646965     -0.6631121168     -0.6439265392     -0.2883020606      0.6155307902     -0.1025683014    
  -1.970000000       210.0000000     -0.4604287065     -0.6384870879     -0.7072591248     -0.2897562417      0.6008152457     -0.1827091960    
  -1.970000000       215.0000000     -0.5213982857     -0.6149459011     -0.7655181235     -0.2907144354      0.5871969404     -0.2577647354    
  -1.970000000       220.0000000     -0.5776774024     -0.5924583871     -0.8193220700     -0.2911414282      0.5746150346     -0.3282594756    
  -1.970000000       225.0000000     -0.6298993851     -0.5709924427     -0.8692343060     -0.2910181322      0.5630074586     -0.3946773681    
  -1.970000000       230.0000000     -0.6786319663     -0.5505146165     -0.9157655883     -0.2903386342      0.5523117845     -0.4574628602    
  -1.970000000       235.0000000     -0.7243822901     -0.5309905768     -0.9593770306     -0.2891076593      0.5424659490     -0.5170224065    
  -1.970000000       240.0000000     -0.7676018023     -0.5123854866      -1.000483241     -0.2873383992      0.5334088461     -0.5737262691    
  -1.970000000       245.0000000     -0.8086909632     -0.4946643063      -1.039455550     -0.2850506609      0.5250808086     -0.6279105080    
  -1.970000000       250.0000000     -0.8480037430     -0.4777920389      -1.076625252     -0.2822692966      0.5174239917     -0.6798790838    
  -1.970000000       255.0000000     -0.8858518720     -0.4617339283      -1.112286789     -0.2790228793      0.5103826731     -0.7299060089    
  -1.970000000       260.0000000     -0.9225088295     -0.4464556218      -1.146700841     -0.2753425916      0.5039034806     -0.7782375018    
  -1.970000000       265.0000000     -0.9582135646     -0.4319233019      -1.180097287     -0.2712613002      0.4979355582     -0.8250941057    
  -1.970000000       270.0000000     -0.9931739474     -0.4181037944      -1.212678008     -0.2668127909      0.4924306781     -0.8706727455    
  -1.970000000       275.0000000      -1.027569956     -0.4049646556      -1.244619537     -0.2620311408      0.4873433078     -0.9151487024    
  -1.970000000       280.0000000      -1.061556605     -0.3924742431      -1.276075523     -0.2569502104      0.4826306394     -0.9586774933    
  -1.970000000       285.0000000      -1.095266631     -0.3806017728      -1.307179026     -0.2516032362      0.4782525866      -1.001396645    
